start,end,length,strand,frame,chromosome,label
56443,58813,2370,-1,1,chrX,known_gene
24340,26086,1746,-1,1,chrX,known_gene
4948,6130,1182,-1,1,chrX,known_gene
712254,715740,3486,-1,2,chrX,known_gene
708810,709707,897,-1,2,chrX,known_gene
698325,700614,2289,-1,2,chrX,known_gene
673728,675852,2124,-1,2,chrX,known_gene
665217,667137,1920,-1,2,chrX,known_gene
663999,665019,1020,-1,2,chrX,known_gene
656253,658689,2436,-1,2,chrX,known_gene
616350,617334,984,-1,2,chrX,known_gene
613185,615156,1971,-1,2,chrX,known_gene
603219,604203,984,-1,2,chrX,known_gene
590871,594327,3456,-1,2,chrX,known_gene
586494,587373,879,-1,2,chrX,known_gene
581913,582255,342,-1,2,chrX,known_gene
580431,581616,1185,-1,2,chrX,known_gene
577254,578190,936,-1,2,chrX,known_gene
570966,572124,1158,-1,2,chrX,known_gene
567018,567444,426,-1,2,chrX,known_gene
557808,559158,1350,-1,2,chrX,known_gene
552543,552858,315,-1,2,chrX,novel_orf
549114,549558,444,-1,2,chrX,novel_orf
544731,545175,444,-1,2,chrX,known_gene
541791,542502,711,-1,2,chrX,known_gene
524907,525381,474,-1,2,chrX,known_gene
508068,508380,312,-1,2,chrX,novel_orf
503709,504072,363,-1,2,chrX,known_gene
500712,503391,2679,-1,2,chrX,known_gene
486585,490812,4227,-1,2,chrX,known_gene
470229,470964,735,-1,2,chrX,known_gene
469803,470205,402,-1,2,chrX,known_gene
458640,459426,786,-1,2,chrX,known_gene
442908,444861,1953,-1,2,chrX,known_gene
422697,423012,315,-1,2,chrX,known_gene
417561,419562,2001,-1,2,chrX,known_gene
386367,387240,873,-1,2,chrX,known_gene
375114,375774,660,-1,2,chrX,known_gene
358299,359676,1377,-1,2,chrX,known_gene
326241,327873,1632,-1,2,chrX,known_gene
305220,305862,642,-1,2,chrX,known_gene
269100,269559,459,-1,2,chrX,novel_orf
254736,256812,2076,-1,2,chrX,known_gene
251820,254442,2622,-1,2,chrX,known_gene
237600,237954,354,-1,2,chrX,novel_orf
217704,218856,1152,-1,2,chrX,known_gene
191571,191895,324,-1,2,chrX,known_gene
187125,187644,519,-1,2,chrX,known_gene
173598,177306,3708,-1,2,chrX,known_gene
164277,165348,1071,-1,2,chrX,known_gene
147966,150390,2424,-1,2,chrX,known_gene
136371,136773,402,-1,2,chrX,known_gene
134331,135999,1668,-1,2,chrX,known_gene
131100,133935,2835,-1,2,chrX,known_gene
126852,128952,2100,-1,2,chrX,known_gene
113877,115629,1752,-1,2,chrX,known_gene
111876,112185,309,-1,2,chrX,known_gene
109965,111159,1194,-1,2,chrX,known_gene
106893,109461,2568,-1,2,chrX,known_gene
92052,94530,2478,-1,2,chrX,known_gene
87582,88560,978,-1,2,chrX,known_gene
85434,85752,318,-1,2,chrX,known_gene
81252,81711,459,-1,2,chrX,novel_orf
69240,69942,702,-1,2,chrX,known_gene
50628,53151,2523,-1,2,chrX,known_gene
47658,49935,2277,-1,2,chrX,known_gene
41388,47433,6045,-1,2,chrX,known_gene
36756,37200,444,-1,2,chrX,known_gene
33849,36249,2400,-1,2,chrX,known_gene
25452,25752,300,-1,2,chrX,known_gene
8775,9138,363,-1,2,chrX,known_gene
465,4980,4515,-1,2,chrX,known_gene
450,798,348,1,0,chrXI,known_gene
2388,2721,333,1,0,chrXI,known_gene
14484,15708,1224,1,0,chrXI,known_gene
22233,24084,1851,1,0,chrXI,known_gene
34542,36414,1872,1,0,chrXI,known_gene
39162,42237,3075,1,0,chrXI,known_gene
43641,44025,384,1,0,chrXI,novel_orf
53703,55602,1899,1,0,chrXI,known_gene
83112,83550,438,1,0,chrXI,known_gene
89481,89787,306,1,0,chrXI,novel_orf
96756,98157,1401,1,0,chrXI,known_gene
104358,104715,357,1,0,chrXI,known_gene
155646,158232,2586,1,0,chrXI,known_gene
163599,164109,510,1,0,chrXI,known_gene
196743,197076,333,1,0,chrXI,novel_orf
220323,220974,651,1,0,chrXI,known_gene
226569,228765,2196,1,0,chrXI,known_gene
240648,240951,303,1,0,chrXI,novel_orf
248919,253476,4557,1,0,chrXI,known_gene
267678,267981,303,1,0,chrXI,novel_orf
273393,275043,1650,1,0,chrXI,known_gene
278280,278664,384,1,0,chrXI,known_gene
280920,281535,615,1,0,chrXI,known_gene
286602,288573,1971,1,0,chrXI,known_gene
306210,306720,510,1,0,chrXI,known_gene
307284,307827,543,1,0,chrXI,known_gene
314811,315273,462,1,0,chrXI,known_gene
317763,320673,2910,1,0,chrXI,known_gene
325770,326112,342,1,0,chrXI,known_gene
330165,330534,369,1,0,chrXI,known_gene
343479,343938,459,1,0,chrXI,novel_orf
365604,369117,3513,1,0,chrXI,known_gene
382071,382485,414,1,0,chrXI,known_gene
382497,383103,606,1,0,chrXI,known_gene
386397,386706,309,1,0,chrXI,known_gene
387561,388905,1344,1,0,chrXI,known_gene
391869,392217,348,1,0,chrXI,novel_orf
393720,394554,834,1,0,chrXI,known_gene
400920,401256,336,1,0,chrXI,novel_orf
402567,403518,951,1,0,chrXI,known_gene
408543,411483,2940,1,0,chrXI,known_gene
435579,436785,1206,1,0,chrXI,known_gene
438825,439350,525,1,0,chrXI,novel_orf
445380,446727,1347,1,0,chrXI,known_gene
448782,449172,390,1,0,chrXI,novel_orf
469716,471339,1623,1,0,chrXI,known_gene
494256,497358,3102,1,0,chrXI,known_gene
525900,526302,402,1,0,chrXI,novel_orf
527814,530484,2670,1,0,chrXI,known_gene
537939,538296,357,1,0,chrXI,novel_orf
544212,544527,315,1,0,chrXI,novel_orf
547425,547788,363,1,0,chrXI,novel_orf
549447,551367,1920,1,0,chrXI,known_gene
557676,558954,1278,1,0,chrXI,known_gene
559665,560652,987,1,0,chrXI,known_gene
571611,573393,1782,1,0,chrXI,known_gene
573573,574632,1059,1,0,chrXI,known_gene
582282,583395,1113,1,0,chrXI,known_gene
590394,591357,963,1,0,chrXI,known_gene
592824,596298,3474,1,0,chrXI,known_gene
599856,603072,3216,1,0,chrXI,known_gene
615729,617535,1806,1,0,chrXI,known_gene
635850,638286,2436,1,0,chrXI,known_gene
640467,642504,2037,1,0,chrXI,known_gene
653079,656736,3657,1,0,chrXI,known_gene
656835,657756,921,1,0,chrXI,known_gene
6106,7528,1422,1,1,chrXI,known_gene
48106,48955,849,1,1,chrXI,known_gene
50050,53353,3303,1,1,chrXI,known_gene
63820,64402,582,1,1,chrXI,known_gene
75748,77032,1284,1,1,chrXI,known_gene
81034,82639,1605,1,1,chrXI,known_gene
84703,85903,1200,1,1,chrXI,known_gene
94498,96265,1767,1,1,chrXI,known_gene
114355,114694,339,1,1,chrXI,known_gene
118792,120304,1512,1,1,chrXI,known_gene
125758,127042,1284,1,1,chrXI,known_gene
127474,130261,2787,1,1,chrXI,known_gene
130633,131050,417,1,1,chrXI,known_gene
144400,145378,978,1,1,chrXI,known_gene
153268,153706,438,1,1,chrXI,known_gene
154990,155293,303,1,1,chrXI,known_gene
158617,159007,390,1,1,chrXI,known_gene
166543,167452,909,1,1,chrXI,known_gene
169534,169936,402,1,1,chrXI,novel_orf
180778,182425,1647,1,1,chrXI,known_gene
185956,186292,336,1,1,chrXI,known_gene
186415,186814,399,1,1,chrXI,known_gene
188071,188377,306,1,1,chrXI,novel_orf
208246,210130,1884,1,1,chrXI,known_gene
210592,212332,1740,1,1,chrXI,known_gene
214141,216700,2559,1,1,chrXI,known_gene
236140,237070,930,1,1,chrXI,known_gene
237535,238891,1356,1,1,chrXI,known_gene
262276,263113,837,1,1,chrXI,known_gene
283528,284455,927,1,1,chrXI,known_gene
288844,291052,2208,1,1,chrXI,known_gene
299581,301882,2301,1,1,chrXI,known_gene
305113,305884,771,1,1,chrXI,known_gene
310198,313078,2880,1,1,chrXI,known_gene
315280,315724,444,1,1,chrXI,known_gene
319435,319759,324,1,1,chrXI,known_gene
323227,325120,1893,1,1,chrXI,known_gene
339571,339946,375,1,1,chrXI,known_gene
341311,342373,1062,1,1,chrXI,known_gene
349462,351013,1551,1,1,chrXI,known_gene
358474,359566,1092,1,1,chrXI,known_gene
360142,360817,675,1,1,chrXI,known_gene
369364,369721,357,1,1,chrXI,known_gene
404101,405091,990,1,1,chrXI,known_gene
408898,409201,303,1,1,chrXI,known_gene
416173,416560,387,1,1,chrXI,novel_orf
418309,420061,1752,1,1,chrXI,known_gene
426241,426952,711,1,1,chrXI,known_gene
429301,430108,807,1,1,chrXI,known_gene
438088,438544,456,1,1,chrXI,known_gene
452200,454078,1878,1,1,chrXI,known_gene
479233,481981,2748,1,1,chrXI,known_gene
483418,485011,1593,1,1,chrXI,known_gene
496651,497221,570,1,1,chrXI,known_gene
497233,497554,321,1,1,chrXI,known_gene
498424,498727,303,1,1,chrXI,novel_orf
500281,501103,822,1,1,chrXI,known_gene
505813,506125,312,1,1,chrXI,novel_orf
509836,510208,372,1,1,chrXI,novel_orf
515062,516871,1809,1,1,chrXI,known_gene
518197,518950,753,1,1,chrXI,known_gene
519271,520624,1353,1,1,chrXI,known_gene
525256,525562,306,1,1,chrXI,known_gene
534292,534664,372,1,1,chrXI,novel_orf
548215,549091,876,1,1,chrXI,known_gene
552763,554620,1857,1,1,chrXI,known_gene
554986,556174,1188,1,1,chrXI,known_gene
562546,565138,2592,1,1,chrXI,known_gene
579208,579676,468,1,1,chrXI,known_gene
597088,597391,303,1,1,chrXI,novel_orf
611524,612265,741,1,1,chrXI,known_gene
619804,625432,5628,1,1,chrXI,known_gene
639493,639826,333,1,1,chrXI,novel_orf
661441,663289,1848,1,1,chrXI,known_gene
25214,26159,945,1,2,chrXI,known_gene
47156,47972,816,1,2,chrXI,known_gene
68615,69011,396,1,2,chrXI,novel_orf
98720,99641,921,1,2,chrXI,known_gene
100670,106826,6156,1,2,chrXI,known_gene
107315,108599,1284,1,2,chrXI,known_gene
109268,109613,345,1,2,chrXI,known_gene
122516,125543,3027,1,2,chrXI,known_gene
161600,162335,735,1,2,chrXI,known_gene
171782,173861,2079,1,2,chrXI,known_gene
174212,175616,1404,1,2,chrXI,known_gene
176780,178172,1392,1,2,chrXI,known_gene
178514,179174,660,1,2,chrXI,known_gene
179666,180263,597,1,2,chrXI,known_gene
182957,184544,1587,1,2,chrXI,known_gene
194477,194999,522,1,2,chrXI,known_gene
196817,197171,354,1,2,chrXI,novel_orf
203540,205253,1713,1,2,chrXI,known_gene
205706,207749,2043,1,2,chrXI,known_gene
212042,212423,381,1,2,chrXI,known_gene
217343,218318,975,1,2,chrXI,known_gene
219125,219437,312,1,2,chrXI,known_gene
232226,233891,1665,1,2,chrXI,known_gene
234425,235787,1362,1,2,chrXI,known_gene
256769,257843,1074,1,2,chrXI,known_gene
261131,261851,720,1,2,chrXI,known_gene
263348,264290,942,1,2,chrXI,known_gene
264788,265808,1020,1,2,chrXI,known_gene
271877,273209,1332,1,2,chrXI,known_gene
275282,276998,1716,1,2,chrXI,known_gene
279122,280127,1005,1,2,chrXI,known_gene
280508,280859,351,1,2,chrXI,known_gene
285029,286208,1179,1,2,chrXI,known_gene
291452,292631,1179,1,2,chrXI,known_gene
296429,299075,2646,1,2,chrXI,known_gene
328175,328643,468,1,2,chrXI,novel_orf
353492,355079,1587,1,2,chrXI,known_gene
356321,356642,321,1,2,chrXI,known_gene
356747,357848,1101,1,2,chrXI,known_gene
362621,364193,1572,1,2,chrXI,known_gene
369890,371390,1500,1,2,chrXI,known_gene
371828,374105,2277,1,2,chrXI,known_gene
374504,375215,711,1,2,chrXI,known_gene
375455,378572,3117,1,2,chrXI,known_gene
385757,387206,1449,1,2,chrXI,known_gene
420443,420893,450,1,2,chrXI,novel_orf
421898,422336,438,1,2,chrXI,novel_orf
443231,444938,1707,1,2,chrXI,known_gene
451433,451988,555,1,2,chrXI,known_gene
463958,464948,990,1,2,chrXI,known_gene
478337,478832,495,1,2,chrXI,known_gene
487769,488618,849,1,2,chrXI,known_gene
491363,493661,2298,1,2,chrXI,known_gene
505508,505814,306,1,2,chrXI,novel_orf
506516,506831,315,1,2,chrXI,known_gene
506897,507707,810,1,2,chrXI,known_gene
507938,508553,615,1,2,chrXI,known_gene
520352,520652,300,1,2,chrXI,known_gene
522014,523346,1332,1,2,chrXI,known_gene
523571,523955,384,1,2,chrXI,novel_orf
530945,532202,1257,1,2,chrXI,known_gene
556517,557342,825,1,2,chrXI,known_gene
561062,561374,312,1,2,chrXI,novel_orf
567917,570149,2232,1,2,chrXI,known_gene
576440,576797,357,1,2,chrXI,novel_orf
583652,584744,1092,1,2,chrXI,known_gene
584951,586709,1758,1,2,chrXI,known_gene
608945,611066,2121,1,2,chrXI,known_gene
612926,613301,375,1,2,chrXI,novel_orf
626792,630380,3588,1,2,chrXI,known_gene
631151,632801,1650,1,2,chrXI,known_gene
646355,649865,3510,1,2,chrXI,known_gene
662148,662523,375,-1,0,chrXI,novel_orf
612930,613515,585,-1,0,chrXI,known_gene
604404,605418,1014,-1,0,chrXI,known_gene
597054,598890,1836,-1,0,chrXI,known_gene
586788,589305,2517,-1,0,chrXI,known_gene
570327,570909,582,-1,0,chrXI,known_gene
566112,567198,1086,-1,0,chrXI,known_gene
534066,535281,1215,-1,0,chrXI,known_gene
520896,521712,816,-1,0,chrXI,known_gene
519642,519951,309,-1,0,chrXI,novel_orf
515145,515463,318,-1,0,chrXI,novel_orf
511998,513264,1266,-1,0,chrXI,known_gene
510909,511797,888,-1,0,chrXI,known_gene
508701,510681,1980,-1,0,chrXI,known_gene
497577,499833,2256,-1,0,chrXI,known_gene
471693,473349,1656,-1,0,chrXI,known_gene
465366,466071,705,-1,0,chrXI,known_gene
461634,462696,1062,-1,0,chrXI,known_gene
455145,455496,351,-1,0,chrXI,known_gene
440607,442722,2115,-1,0,chrXI,known_gene
433092,434877,1785,-1,0,chrXI,known_gene
425487,425790,303,-1,0,chrXI,known_gene
417507,418023,516,-1,0,chrXI,known_gene
411618,416913,5295,-1,0,chrXI,known_gene
405189,407241,2052,-1,0,chrXI,known_gene
394725,397248,2523,-1,0,chrXI,known_gene
389379,389883,504,-1,0,chrXI,known_gene
380064,381858,1794,-1,0,chrXI,known_gene
358584,358905,321,-1,0,chrXI,novel_orf
346074,346764,690,-1,0,chrXI,known_gene
330855,333969,3114,-1,0,chrXI,known_gene
328785,329169,384,-1,0,chrXI,known_gene
310416,310761,345,-1,0,chrXI,novel_orf
294609,296193,1584,-1,0,chrXI,known_gene
277188,277863,675,-1,0,chrXI,known_gene
274221,274737,516,-1,0,chrXI,novel_orf
248061,248367,306,-1,0,chrXI,known_gene
243219,245373,2154,-1,0,chrXI,known_gene
239184,242583,3399,-1,0,chrXI,known_gene
226833,227250,417,-1,0,chrXI,novel_orf
221343,222900,1557,-1,0,chrXI,known_gene
206985,207297,312,-1,0,chrXI,novel_orf
200883,201771,888,-1,0,chrXI,known_gene
189123,191442,2319,-1,0,chrXI,known_gene
186459,188640,2181,-1,0,chrXI,known_gene
175842,176481,639,-1,0,chrXI,known_gene
169206,171129,1923,-1,0,chrXI,known_gene
164916,165930,1014,-1,0,chrXI,known_gene
163641,164385,744,-1,0,chrXI,known_gene
149385,150687,1302,-1,0,chrXI,known_gene
137931,140691,2760,-1,0,chrXI,known_gene
134508,135705,1197,-1,0,chrXI,known_gene
123900,124227,327,-1,0,chrXI,novel_orf
113214,114627,1413,-1,0,chrXI,known_gene
110463,112503,2040,-1,0,chrXI,known_gene
89283,91536,2253,-1,0,chrXI,known_gene
74931,75534,603,-1,0,chrXI,known_gene
49005,49809,804,-1,0,chrXI,known_gene
48171,48573,402,-1,0,chrXI,novel_orf
31959,34107,2148,-1,0,chrXI,known_gene
26826,30687,3861,-1,0,chrXI,known_gene
17358,18339,981,-1,0,chrXI,known_gene
9090,11226,2136,-1,0,chrXI,known_gene
1809,2181,372,-1,0,chrXI,known_gene
658715,660464,1749,-1,1,chrXI,known_gene
653606,653987,381,-1,1,chrXI,novel_orf
638900,639968,1068,-1,1,chrXI,known_gene
603194,604232,1038,-1,1,chrXI,known_gene
601844,602288,444,-1,1,chrXI,novel_orf
599093,599681,588,-1,1,chrXI,known_gene
596420,596822,402,-1,1,chrXI,known_gene
578186,578507,321,-1,1,chrXI,known_gene
576434,578123,1689,-1,1,chrXI,known_gene
572975,573335,360,-1,1,chrXI,novel_orf
572399,572741,342,-1,1,chrXI,novel_orf
571682,572183,501,-1,1,chrXI,novel_orf
565298,565892,594,-1,1,chrXI,known_gene
535646,547925,12279,-1,1,chrXI,known_gene
528185,528557,372,-1,1,chrXI,novel_orf
526829,527231,402,-1,1,chrXI,known_gene
525386,526640,1254,-1,1,chrXI,known_gene
524222,525074,852,-1,1,chrXI,known_gene
450422,451250,828,-1,1,chrXI,known_gene
448520,449864,1344,-1,1,chrXI,known_gene
446798,447677,879,-1,1,chrXI,known_gene
438776,439385,609,-1,1,chrXI,known_gene
437096,437492,396,-1,1,chrXI,known_gene
408662,408962,300,-1,1,chrXI,novel_orf
398831,402080,3249,-1,1,chrXI,known_gene
397343,398750,1407,-1,1,chrXI,known_gene
392525,393140,615,-1,1,chrXI,known_gene
390239,392279,2040,-1,1,chrXI,known_gene
388166,388487,321,-1,1,chrXI,novel_orf
387818,388121,303,-1,1,chrXI,novel_orf
382715,384725,2010,-1,1,chrXI,known_gene
369527,369920,393,-1,1,chrXI,known_gene
347213,349136,1923,-1,1,chrXI,known_gene
342851,345620,2769,-1,1,chrXI,known_gene
336536,338753,2217,-1,1,chrXI,known_gene
321014,321518,504,-1,1,chrXI,known_gene
316436,317057,621,-1,1,chrXI,known_gene
292955,294308,1353,-1,1,chrXI,known_gene
281024,282329,1305,-1,1,chrXI,known_gene
275651,275954,303,-1,1,chrXI,novel_orf
274445,274760,315,-1,1,chrXI,novel_orf
269717,270650,933,-1,1,chrXI,known_gene
266144,269459,3315,-1,1,chrXI,known_gene
255719,256472,753,-1,1,chrXI,known_gene
246137,247682,1545,-1,1,chrXI,known_gene
228938,229880,942,-1,1,chrXI,known_gene
224726,225875,1149,-1,1,chrXI,known_gene
195287,196028,741,-1,1,chrXI,known_gene
191678,193070,1392,-1,1,chrXI,known_gene
185285,185681,396,-1,1,chrXI,known_gene
159455,161342,1887,-1,1,chrXI,known_gene
153815,154451,636,-1,1,chrXI,known_gene
147629,148838,1209,-1,1,chrXI,known_gene
119282,119747,465,-1,1,chrXI,novel_orf
115499,117986,2487,-1,1,chrXI,known_gene
80159,80537,378,-1,1,chrXI,known_gene
70733,73865,3132,-1,1,chrXI,known_gene
68231,70220,1989,-1,1,chrXI,known_gene
63929,67466,3537,-1,1,chrXI,known_gene
55934,63359,7425,-1,1,chrXI,known_gene
42422,46295,3873,-1,1,chrXI,known_gene
36698,38153,1455,-1,1,chrXI,known_gene
633025,635179,2154,-1,2,chrXI,known_gene
612664,613885,1221,-1,2,chrXI,known_gene
605632,608365,2733,-1,2,chrXI,known_gene
591505,592540,1035,-1,2,chrXI,known_gene
583813,584113,300,-1,2,chrXI,novel_orf
579826,580750,924,-1,2,chrXI,known_gene
574933,575980,1047,-1,2,chrXI,known_gene
560788,562297,1509,-1,2,chrXI,known_gene
532549,533464,915,-1,2,chrXI,known_gene
523417,523993,576,-1,2,chrXI,known_gene
518062,518566,504,-1,2,chrXI,known_gene
507919,508561,642,-1,2,chrXI,known_gene
506878,507304,426,-1,2,chrXI,known_gene
501343,506395,5052,-1,2,chrXI,known_gene
488737,489655,918,-1,2,chrXI,known_gene
485143,487372,2229,-1,2,chrXI,known_gene
482170,483139,969,-1,2,chrXI,known_gene
476215,478063,1848,-1,2,chrXI,known_gene
473722,475900,2178,-1,2,chrXI,known_gene
466960,468667,1707,-1,2,chrXI,known_gene
463738,464116,378,-1,2,chrXI,known_gene
458923,461239,2316,-1,2,chrXI,known_gene
454351,457054,2703,-1,2,chrXI,known_gene
427294,428551,1257,-1,2,chrXI,known_gene
421423,425875,4452,-1,2,chrXI,known_gene
420154,421216,1062,-1,2,chrXI,known_gene
407464,407989,525,-1,2,chrXI,known_gene
403579,403879,300,-1,2,chrXI,known_gene
386836,387187,351,-1,2,chrXI,novel_orf
376300,376639,339,-1,2,chrXI,novel_orf
361057,361828,771,-1,2,chrXI,known_gene
351274,352624,1350,-1,2,chrXI,known_gene
339667,340546,879,-1,2,chrXI,known_gene
337039,337711,672,-1,2,chrXI,known_gene
335320,336157,837,-1,2,chrXI,known_gene
334411,334915,504,-1,2,chrXI,known_gene
328117,329443,1326,-1,2,chrXI,known_gene
326407,327487,1080,-1,2,chrXI,known_gene
298579,299056,477,-1,2,chrXI,novel_orf
297199,297526,327,-1,2,chrXI,novel_orf
292837,293221,384,-1,2,chrXI,known_gene
276307,276619,312,-1,2,chrXI,novel_orf
258502,258913,411,-1,2,chrXI,known_gene
257149,257650,501,-1,2,chrXI,novel_orf
253696,255460,1764,-1,2,chrXI,known_gene
228463,228799,336,-1,2,chrXI,known_gene
223351,224455,1104,-1,2,chrXI,known_gene
222892,223285,393,-1,2,chrXI,known_gene
218569,219217,648,-1,2,chrXI,known_gene
212494,212998,504,-1,2,chrXI,known_gene
196348,200167,3819,-1,2,chrXI,known_gene
193573,194866,1293,-1,2,chrXI,known_gene
171550,172168,618,-1,2,chrXI,known_gene
167611,168829,1218,-1,2,chrXI,known_gene
141793,142819,1026,-1,2,chrXI,known_gene
133720,134134,414,-1,2,chrXI,known_gene
131287,133492,2205,-1,2,chrXI,known_gene
130684,131068,384,-1,2,chrXI,known_gene
120379,122236,1857,-1,2,chrXI,known_gene
92743,93298,555,-1,2,chrXI,known_gene
86224,88786,2562,-1,2,chrXI,known_gene
78865,79882,1017,-1,2,chrXI,known_gene
77257,78646,1389,-1,2,chrXI,known_gene
68536,68902,366,-1,2,chrXI,known_gene
31081,31693,612,-1,2,chrXI,known_gene
3502,5620,2118,-1,2,chrXI,known_gene
1611,2226,615,1,0,chrXII,novel_orf
2595,2931,336,1,0,chrXII,novel_orf
7254,7761,507,1,0,chrXII,novel_orf
8130,8466,336,1,0,chrXII,novel_orf
17955,19707,1752,1,0,chrXII,known_gene
23568,25296,1728,1,0,chrXII,known_gene
30108,31704,1596,1,0,chrXII,known_gene
40665,41205,540,1,0,chrXII,known_gene
46671,47055,384,1,0,chrXII,known_gene
47976,48402,426,1,0,chrXII,known_gene
66561,66942,381,1,0,chrXII,known_gene
87402,88155,753,1,0,chrXII,known_gene
94746,95121,375,1,0,chrXII,known_gene
96813,97461,648,1,0,chrXII,novel_orf
112233,112545,312,1,0,chrXII,novel_orf
141072,142923,1851,1,0,chrXII,known_gene
164391,165402,1011,1,0,chrXII,known_gene
166536,167136,600,1,0,chrXII,known_gene
194451,195174,723,1,0,chrXII,known_gene
203289,204081,792,1,0,chrXII,known_gene
204990,208500,3510,1,0,chrXII,known_gene
247200,247953,753,1,0,chrXII,known_gene
253860,254958,1098,1,0,chrXII,known_gene
260004,260355,351,1,0,chrXII,novel_orf
264156,265254,1098,1,0,chrXII,known_gene
265455,266277,822,1,0,chrXII,known_gene
266547,266868,321,1,0,chrXII,novel_orf
267168,267723,555,1,0,chrXII,known_gene
273459,273834,375,1,0,chrXII,novel_orf
290211,291936,1725,1,0,chrXII,known_gene
307371,307725,354,1,0,chrXII,novel_orf
308295,308598,303,1,0,chrXII,novel_orf
310788,311088,300,1,0,chrXII,novel_orf
311109,311433,324,1,0,chrXII,novel_orf
320700,322080,1380,1,0,chrXII,known_gene
322296,323178,882,1,0,chrXII,known_gene
332589,336033,3444,1,0,chrXII,known_gene
346584,346980,396,1,0,chrXII,known_gene
369642,370104,462,1,0,chrXII,novel_orf
371619,372927,1308,1,0,chrXII,known_gene
385533,386175,642,1,0,chrXII,known_gene
391599,391944,345,1,0,chrXII,known_gene
393483,393894,411,1,0,chrXII,known_gene
408444,410193,1749,1,0,chrXII,known_gene
413280,415527,2247,1,0,chrXII,known_gene
434640,437397,2757,1,0,chrXII,known_gene
440466,441288,822,1,0,chrXII,known_gene
454695,455070,375,1,0,chrXII,known_gene
465987,466338,351,1,0,chrXII,novel_orf
500334,500688,354,1,0,chrXII,known_gene
506133,507585,1452,1,0,chrXII,known_gene
511053,512940,1887,1,0,chrXII,known_gene
522105,522453,348,1,0,chrXII,known_gene
532668,533055,387,1,0,chrXII,novel_orf
546096,547611,1515,1,0,chrXII,known_gene
