start,end,length,strand,frame,chromosome
89283,91536,2253,-1,0,chrXI
74931,75534,603,-1,0,chrXI
49005,49809,804,-1,0,chrXI
48171,48573,402,-1,0,chrXI
31959,34107,2148,-1,0,chrXI
26826,30687,3861,-1,0,chrXI
17358,18339,981,-1,0,chrXI
9090,11226,2136,-1,0,chrXI
1809,2181,372,-1,0,chrXI
658715,660464,1749,-1,1,chrXI
653606,653987,381,-1,1,chrXI
638900,639968,1068,-1,1,chrXI
603194,604232,1038,-1,1,chrXI
601844,602288,444,-1,1,chrXI
599093,599681,588,-1,1,chrXI
596420,596822,402,-1,1,chrXI
578186,578507,321,-1,1,chrXI
576434,578123,1689,-1,1,chrXI
572975,573335,360,-1,1,chrXI
572399,572741,342,-1,1,chrXI
571682,572183,501,-1,1,chrXI
565298,565892,594,-1,1,chrXI
535646,547925,12279,-1,1,chrXI
528185,528557,372,-1,1,chrXI
526829,527231,402,-1,1,chrXI
525386,526640,1254,-1,1,chrXI
524222,525074,852,-1,1,chrXI
450422,451250,828,-1,1,chrXI
448520,449864,1344,-1,1,chrXI
446798,447677,879,-1,1,chrXI
438776,439385,609,-1,1,chrXI
437096,437492,396,-1,1,chrXI
408662,408962,300,-1,1,chrXI
398831,402080,3249,-1,1,chrXI
397343,398750,1407,-1,1,chrXI
392525,393140,615,-1,1,chrXI
390239,392279,2040,-1,1,chrXI
388166,388487,321,-1,1,chrXI
387818,388121,303,-1,1,chrXI
382715,384725,2010,-1,1,chrXI
369527,369920,393,-1,1,chrXI
347213,349136,1923,-1,1,chrXI
342851,345620,2769,-1,1,chrXI
336536,338753,2217,-1,1,chrXI
321014,321518,504,-1,1,chrXI
316436,317057,621,-1,1,chrXI
292955,294308,1353,-1,1,chrXI
281024,282329,1305,-1,1,chrXI
275651,275954,303,-1,1,chrXI
274445,274760,315,-1,1,chrXI
269717,270650,933,-1,1,chrXI
266144,269459,3315,-1,1,chrXI
255719,256472,753,-1,1,chrXI
246137,247682,1545,-1,1,chrXI
228938,229880,942,-1,1,chrXI
224726,225875,1149,-1,1,chrXI
195287,196028,741,-1,1,chrXI
191678,193070,1392,-1,1,chrXI
185285,185681,396,-1,1,chrXI
159455,161342,1887,-1,1,chrXI
153815,154451,636,-1,1,chrXI
147629,148838,1209,-1,1,chrXI
119282,119747,465,-1,1,chrXI
115499,117986,2487,-1,1,chrXI
80159,80537,378,-1,1,chrXI
70733,73865,3132,-1,1,chrXI
68231,70220,1989,-1,1,chrXI
63929,67466,3537,-1,1,chrXI
55934,63359,7425,-1,1,chrXI
42422,46295,3873,-1,1,chrXI
36698,38153,1455,-1,1,chrXI
633025,635179,2154,-1,2,chrXI
612664,613885,1221,-1,2,chrXI
605632,608365,2733,-1,2,chrXI
591505,592540,1035,-1,2,chrXI
583813,584113,300,-1,2,chrXI
579826,580750,924,-1,2,chrXI
574933,575980,1047,-1,2,chrXI
560788,562297,1509,-1,2,chrXI
532549,533464,915,-1,2,chrXI
523417,523993,576,-1,2,chrXI
518062,518566,504,-1,2,chrXI
507919,508561,642,-1,2,chrXI
506878,507304,426,-1,2,chrXI
501343,506395,5052,-1,2,chrXI
488737,489655,918,-1,2,chrXI
485143,487372,2229,-1,2,chrXI
482170,483139,969,-1,2,chrXI
476215,478063,1848,-1,2,chrXI
473722,475900,2178,-1,2,chrXI
466960,468667,1707,-1,2,chrXI
463738,464116,378,-1,2,chrXI
458923,461239,2316,-1,2,chrXI
454351,457054,2703,-1,2,chrXI
427294,428551,1257,-1,2,chrXI
421423,425875,4452,-1,2,chrXI
420154,421216,1062,-1,2,chrXI
407464,407989,525,-1,2,chrXI
403579,403879,300,-1,2,chrXI
386836,387187,351,-1,2,chrXI
376300,376639,339,-1,2,chrXI
361057,361828,771,-1,2,chrXI
351274,352624,1350,-1,2,chrXI
339667,340546,879,-1,2,chrXI
337039,337711,672,-1,2,chrXI
335320,336157,837,-1,2,chrXI
334411,334915,504,-1,2,chrXI
328117,329443,1326,-1,2,chrXI
326407,327487,1080,-1,2,chrXI
298579,299056,477,-1,2,chrXI
297199,297526,327,-1,2,chrXI
292837,293221,384,-1,2,chrXI
276307,276619,312,-1,2,chrXI
258502,258913,411,-1,2,chrXI
257149,257650,501,-1,2,chrXI
253696,255460,1764,-1,2,chrXI
228463,228799,336,-1,2,chrXI
223351,224455,1104,-1,2,chrXI
222892,223285,393,-1,2,chrXI
218569,219217,648,-1,2,chrXI
212494,212998,504,-1,2,chrXI
196348,200167,3819,-1,2,chrXI
193573,194866,1293,-1,2,chrXI
171550,172168,618,-1,2,chrXI
167611,168829,1218,-1,2,chrXI
141793,142819,1026,-1,2,chrXI
133720,134134,414,-1,2,chrXI
131287,133492,2205,-1,2,chrXI
130684,131068,384,-1,2,chrXI
120379,122236,1857,-1,2,chrXI
92743,93298,555,-1,2,chrXI
86224,88786,2562,-1,2,chrXI
78865,79882,1017,-1,2,chrXI
77257,78646,1389,-1,2,chrXI
68536,68902,366,-1,2,chrXI
31081,31693,612,-1,2,chrXI
3502,5620,2118,-1,2,chrXI
1611,2226,615,1,0,chrXII
2595,2931,336,1,0,chrXII
7254,7761,507,1,0,chrXII
8130,8466,336,1,0,chrXII
17955,19707,1752,1,0,chrXII
23568,25296,1728,1,0,chrXII
30108,31704,1596,1,0,chrXII
40665,41205,540,1,0,chrXII
46671,47055,384,1,0,chrXII
47976,48402,426,1,0,chrXII
66561,66942,381,1,0,chrXII
87402,88155,753,1,0,chrXII
94746,95121,375,1,0,chrXII
96813,97461,648,1,0,chrXII
112233,112545,312,1,0,chrXII
141072,142923,1851,1,0,chrXII
164391,165402,1011,1,0,chrXII
166536,167136,600,1,0,chrXII
194451,195174,723,1,0,chrXII
203289,204081,792,1,0,chrXII
204990,208500,3510,1,0,chrXII
247200,247953,753,1,0,chrXII
253860,254958,1098,1,0,chrXII
260004,260355,351,1,0,chrXII
264156,265254,1098,1,0,chrXII
265455,266277,822,1,0,chrXII
266547,266868,321,1,0,chrXII
267168,267723,555,1,0,chrXII
273459,273834,375,1,0,chrXII
290211,291936,1725,1,0,chrXII
307371,307725,354,1,0,chrXII
308295,308598,303,1,0,chrXII
310788,311088,300,1,0,chrXII
311109,311433,324,1,0,chrXII
320700,322080,1380,1,0,chrXII
322296,323178,882,1,0,chrXII
332589,336033,3444,1,0,chrXII
346584,346980,396,1,0,chrXII
369642,370104,462,1,0,chrXII
371619,372927,1308,1,0,chrXII
385533,386175,642,1,0,chrXII
391599,391944,345,1,0,chrXII
393483,393894,411,1,0,chrXII
408444,410193,1749,1,0,chrXII
413280,415527,2247,1,0,chrXII
434640,437397,2757,1,0,chrXII
440466,441288,822,1,0,chrXII
454695,455070,375,1,0,chrXII
465987,466338,351,1,0,chrXII
500334,500688,354,1,0,chrXII
506133,507585,1452,1,0,chrXII
511053,512940,1887,1,0,chrXII
522105,522453,348,1,0,chrXII
532668,533055,387,1,0,chrXII
546096,547611,1515,1,0,chrXII
554577,556419,1842,1,0,chrXII
568566,570627,2061,1,0,chrXII
589353,590541,1188,1,0,chrXII
607455,607983,528,1,0,chrXII
612366,614163,1797,1,0,chrXII
614754,616191,1437,1,0,chrXII
617532,620160,2628,1,0,chrXII
620472,622821,2349,1,0,chrXII
627117,628197,1080,1,0,chrXII
634251,636084,1833,1,0,chrXII
641463,642057,594,1,0,chrXII
652917,653385,468,1,0,chrXII
680199,680844,645,1,0,chrXII
691554,693882,2328,1,0,chrXII
730824,731559,735,1,0,chrXII
747936,748875,939,1,0,chrXII
765654,766089,435,1,0,chrXII
771939,776304,4365,1,0,chrXII
777627,777942,315,1,0,chrXII
779214,780786,1572,1,0,chrXII
804345,805203,858,1,0,chrXII
807384,808818,1434,1,0,chrXII
816093,817761,1668,1,0,chrXII
827520,828027,507,1,0,chrXII
828729,829380,651,1,0,chrXII
834351,836163,1812,1,0,chrXII
844281,845730,1449,1,0,chrXII
846102,847422,1320,1,0,chrXII
854061,854391,330,1,0,chrXII
855198,855531,333,1,0,chrXII
855537,855843,306,1,0,chrXII
859551,861525,1974,1,0,chrXII
862713,866784,4071,1,0,chrXII
876921,877296,375,1,0,chrXII
903723,904440,717,1,0,chrXII
916227,916614,387,1,0,chrXII
919920,920274,354,1,0,chrXII
922062,922536,474,1,0,chrXII
923487,923802,315,1,0,chrXII
982893,986817,3924,1,0,chrXII
987612,988113,501,1,0,chrXII
1006245,1006995,750,1,0,chrXII
1012500,1013775,1275,1,0,chrXII
1024188,1024593,405,1,0,chrXII
1030833,1032012,1179,1,0,chrXII
1036092,1038753,2661,1,0,chrXII
1043997,1051884,7887,1,0,chrXII
1062918,1063281,363,1,0,chrXII
11725,12076,351,1,1,chrXII
54688,55030,342,1,1,chrXII
56368,56974,606,1,1,chrXII
72097,72469,372,1,1,chrXII
73408,74101,693,1,1,chrXII
81460,83710,2250,1,1,chrXII
112846,115993,3147,1,1,chrXII
116431,121111,4680,1,1,chrXII
121321,121648,327,1,1,chrXII
125533,127255,1722,1,1,chrXII
127522,128992,1470,1,1,chrXII
131728,133987,2259,1,1,chrXII
136585,137866,1281,1,1,chrXII
143200,146041,2841,1,1,chrXII
146290,147601,1311,1,1,chrXII
147889,150163,2274,1,1,chrXII
160048,161434,1386,1,1,chrXII
169102,169678,576,1,1,chrXII
172936,173320,384,1,1,chrXII
177607,178621,1014,1,1,chrXII
182272,182596,324,1,1,chrXII
183622,184162,540,1,1,chrXII
251806,252130,324,1,1,chrXII
274426,274795,369,1,1,chrXII
286819,287674,855,1,1,chrXII
302242,306499,4257,1,1,chrXII
328033,328357,324,1,1,chrXII
328360,328690,330,1,1,chrXII
329938,330388,450,1,1,chrXII
338140,338461,321,1,1,chrXII
341809,342853,1044,1,1,chrXII
350566,351196,630,1,1,chrXII
356953,357463,510,1,1,chrXII
370390,370723,333,1,1,chrXII
380821,382252,1431,1,1,chrXII
399028,399433,405,1,1,chrXII
410722,412414,1692,1,1,chrXII
423682,424774,1092,1,1,chrXII
425185,426616,1431,1,1,chrXII
456850,457201,351,1,1,chrXII
485344,485689,345,1,1,chrXII
493882,494389,507,1,1,chrXII
498946,499405,459,1,1,chrXII
502420,504247,1827,1,1,chrXII
517939,520351,2412,1,1,chrXII
535213,536689,1476,1,1,chrXII
537271,538432,1161,1,1,chrXII
543967,545698,1731,1,1,chrXII
555382,555718,336,1,1,chrXII
572908,573232,324,1,1,chrXII
574150,576337,2187,1,1,chrXII
593437,594760,1323,1,1,chrXII
604573,604879,306,1,1,chrXII
606829,607177,348,1,1,chrXII
624202,625021,819,1,1,chrXII
641956,642262,306,1,1,chrXII
646414,650923,4509,1,1,chrXII
658825,659791,966,1,1,chrXII
660715,662833,2118,1,1,chrXII
670339,672823,2484,1,1,chrXII
678211,679924,1713,1,1,chrXII
704308,704698,390,1,1,chrXII
707359,708145,786,1,1,chrXII
722977,723304,327,1,1,chrXII
732541,733876,1335,1,1,chrXII
752953,753358,405,1,1,chrXII
782173,782896,723,1,1,chrXII
784912,786118,1206,1,1,chrXII
786730,787333,603,1,1,chrXII
787663,789679,2016,1,1,chrXII
790675,791806,1131,1,1,chrXII
820510,822040,1530,1,1,chrXII
826093,826393,300,1,1,chrXII
831115,833539,2424,1,1,chrXII
841330,844000,2670,1,1,chrXII
849802,852019,2217,1,1,chrXII
857539,859336,1797,1,1,chrXII
871696,872728,1032,1,1,chrXII
878281,879508,1227,1,1,chrXII
883372,883735,363,1,1,chrXII
903931,904390,459,1,1,chrXII
907078,907918,840,1,1,chrXII
913627,914041,414,1,1,chrXII
925567,927619,2052,1,1,chrXII
929788,930892,1104,1,1,chrXII
935776,936184,408,1,1,chrXII
937540,940981,3441,1,1,chrXII
941482,942799,1317,1,1,chrXII
948367,949192,825,1,1,chrXII
955009,956710,1701,1,1,chrXII
963784,964879,1095,1,1,chrXII
965896,971695,5799,1,1,chrXII
977902,978217,315,1,1,chrXII
993433,1000129,6696,1,1,chrXII
1000360,1000768,408,1,1,chrXII
1002556,1004128,1572,1,1,chrXII
1014490,1015450,960,1,1,chrXII
1040830,1041160,330,1,1,chrXII
1053628,1054543,915,1,1,chrXII
1056454,1056835,381,1,1,chrXII
1057333,1058518,1185,1,1,chrXII
1065955,1066564,609,1,1,chrXII
1067086,1071235,4149,1,1,chrXII
1072507,1077898,5391,1,1,chrXII
842,1325,483,1,2,chrXII
1625,2309,684,1,2,chrXII
6485,6968,483,1,2,chrXII
7268,7844,576,1,2,chrXII
30506,30830,324,1,2,chrXII
47834,48134,300,1,2,chrXII
48215,48662,447,1,2,chrXII
49937,51947,2010,1,2,chrXII
68579,70478,1899,1,2,chrXII
84803,86564,1761,1,2,chrXII
88622,91349,2727,1,2,chrXII
100946,105347,4401,1,2,chrXII
155768,156164,396,1,2,chrXII
171338,171764,426,1,2,chrXII
175226,176744,1518,1,2,chrXII
180287,181481,1194,1,2,chrXII
204224,204785,561,1,2,chrXII
208760,210269,1509,1,2,chrXII
214082,214397,315,1,2,chrXII
229376,229697,321,1,2,chrXII
255305,257855,2550,1,2,chrXII
260978,262766,1788,1,2,chrXII
271007,271463,456,1,2,chrXII
277484,277799,315,1,2,chrXII
277841,278150,309,1,2,chrXII
278861,280943,2082,1,2,chrXII
282926,283592,666,1,2,chrXII
283871,285623,1752,1,2,chrXII
287915,289250,1335,1,2,chrXII
292514,292907,393,1,2,chrXII
316106,317951,1845,1,2,chrXII
323543,326225,2682,1,2,chrXII
364115,365330,1215,1,2,chrXII
368780,369311,531,1,2,chrXII
370790,371210,420,1,2,chrXII
377984,380564,2580,1,2,chrXII
399656,402488,2832,1,2,chrXII
405455,405761,306,1,2,chrXII
417005,418109,1104,1,2,chrXII
418436,421394,2958,1,2,chrXII
423473,423800,327,1,2,chrXII
427328,429386,2058,1,2,chrXII
432167,432773,606,1,2,chrXII
446819,447161,342,1,2,chrXII
463832,464207,375,1,2,chrXII
472112,472457,345,1,2,chrXII
488996,489341,345,1,2,chrXII
489572,489929,357,1,2,chrXII
500732,501122,390,1,2,chrXII
504590,505829,1239,1,2,chrXII
515261,516410,1149,1,2,chrXII
523631,524390,759,1,2,chrXII
524864,527945,3081,1,2,chrXII
528299,530387,2088,1,2,chrXII
547979,548312,333,1,2,chrXII
549011,549356,345,1,2,chrXII
552269,552605,336,1,2,chrXII
556787,559289,2502,1,2,chrXII
559550,560444,894,1,2,chrXII
562007,563390,1383,1,2,chrXII
576824,577793,969,1,2,chrXII
586463,587573,1110,1,2,chrXII
595238,598706,3468,1,2,chrXII
609782,611753,1971,1,2,chrXII
636779,639914,3135,1,2,chrXII
640316,641021,705,1,2,chrXII
642626,644336,1710,1,2,chrXII
651116,652439,1323,1,2,chrXII
654176,656387,2211,1,2,chrXII
665843,667907,2064,1,2,chrXII
681185,682238,1053,1,2,chrXII
682736,683561,825,1,2,chrXII
705185,706130,945,1,2,chrXII
714299,714686,387,1,2,chrXII
715088,717026,1938,1,2,chrXII
724043,724433,390,1,2,chrXII
724856,725213,357,1,2,chrXII
726068,728051,1983,1,2,chrXII
728954,730301,1347,1,2,chrXII
736511,736955,444,1,2,chrXII
740873,741173,300,1,2,chrXII
745619,746525,906,1,2,chrXII
759479,760241,762,1,2,chrXII
764807,765269,462,1,2,chrXII
766541,769196,2655,1,2,chrXII
797429,799592,2163,1,2,chrXII
805886,806825,939,1,2,chrXII
809996,815627,5631,1,2,chrXII
840320,840914,594,1,2,chrXII
867353,868391,1038,1,2,chrXII
879722,881924,2202,1,2,chrXII
885287,888632,3345,1,2,chrXII
893627,896270,2643,1,2,chrXII
903065,903404,339,1,2,chrXII
907949,909398,1449,1,2,chrXII
928742,929600,858,1,2,chrXII
932966,933653,687,1,2,chrXII
942755,946796,4041,1,2,chrXII
947252,947978,726,1,2,chrXII
951155,953183,2028,1,2,chrXII
958427,962735,4308,1,2,chrXII
973394,975521,2127,1,2,chrXII
988427,990440,2013,1,2,chrXII
990776,992732,1956,1,2,chrXII
1000079,1000379,300,1,2,chrXII
1022624,1023971,1347,1,2,chrXII
1025213,1026515,1302,1,2,chrXII
1032626,1035764,3138,1,2,chrXII
1055069,1055684,615,1,2,chrXII
1066571,1067222,651,1,2,chrXII
1069571,1070147,576,1,2,chrXII
1076234,1076810,576,1,2,chrXII
1077049,1077532,483,-1,0,chrXII
1076173,1076749,576,-1,0,chrXII
1073665,1074016,351,-1,0,chrXII
1070386,1070869,483,-1,0,chrXII
1069510,1070086,576,-1,0,chrXII
1067044,1067353,309,-1,0,chrXII
1066264,1066816,552,-1,0,chrXII
1035142,1035466,324,-1,0,chrXII
1023685,1023988,303,-1,0,chrXII
1019314,1022251,2937,-1,0,chrXII
1015567,1017697,2130,-1,0,chrXII
1006024,1006408,384,-1,0,chrXII
990616,990961,345,-1,0,chrXII
980092,981409,1317,-1,0,chrXII
965089,965560,471,-1,0,chrXII
954490,954889,399,-1,0,chrXII
952108,952531,423,-1,0,chrXII
951268,951847,579,-1,0,chrXII
944674,944989,315,-1,0,chrXII
922441,924448,2007,-1,0,chrXII
910234,912310,2076,-1,0,chrXII
908569,908929,360,-1,0,chrXII
888850,892900,4050,-1,0,chrXII
888175,888481,306,-1,0,chrXII
873745,874792,1047,-1,0,chrXII
847387,849124,1737,-1,0,chrXII
822286,822592,306,-1,0,chrXII
816295,816652,357,-1,0,chrXII
805783,806335,552,-1,0,chrXII
804091,804415,324,-1,0,chrXII
802849,803233,384,-1,0,chrXII
799696,802396,2700,-1,0,chrXII
799111,799471,360,-1,0,chrXII
788623,789331,708,-1,0,chrXII
765265,765757,492,-1,0,chrXII
762574,764137,1563,-1,0,chrXII
757636,758833,1197,-1,0,chrXII
757264,757612,348,-1,0,chrXII
738160,743863,5703,-1,0,chrXII
735211,737548,2337,-1,0,chrXII
732868,733333,465,-1,0,chrXII
732190,732553,363,-1,0,chrXII
724720,725416,696,-1,0,chrXII
719788,720370,582,-1,0,chrXII
713479,714904,1425,-1,0,chrXII
705070,705412,342,-1,0,chrXII
704482,704833,351,-1,0,chrXII
683671,687202,3531,-1,0,chrXII
668236,668563,327,-1,0,chrXII
663283,665002,1719,-1,0,chrXII
647245,647557,312,-1,0,chrXII
582232,585490,3258,-1,0,chrXII
572095,573211,1116,-1,0,chrXII
570775,571858,1083,-1,0,chrXII
566653,567922,1269,-1,0,chrXII
564859,566281,1422,-1,0,chrXII
563791,564214,423,-1,0,chrXII
547852,548515,663,-1,0,chrXII
547285,547645,360,-1,0,chrXII
541936,543304,1368,-1,0,chrXII
540808,541573,765,-1,0,chrXII
528349,528826,477,-1,0,chrXII
507796,510232,2436,-1,0,chrXII
501259,502162,903,-1,0,chrXII
500578,501049,471,-1,0,chrXII
482548,483637,1089,-1,0,chrXII
476332,479800,3468,-1,0,chrXII
442957,444688,1731,-1,0,chrXII
429676,432016,2340,-1,0,chrXII
419383,419719,336,-1,0,chrXII
418546,418858,312,-1,0,chrXII
411259,411841,582,-1,0,chrXII
410749,411067,318,-1,0,chrXII
404509,406822,2313,-1,0,chrXII
402793,404062,1269,-1,0,chrXII
400747,401299,552,-1,0,chrXII
384724,385408,684,-1,0,chrXII
342565,342961,396,-1,0,chrXII
326512,327268,756,-1,0,chrXII
292393,293572,1179,-1,0,chrXII
288124,288526,402,-1,0,chrXII
280237,280894,657,-1,0,chrXII
279451,279787,336,-1,0,chrXII
275377,278626,3249,-1,0,chrXII
248716,250255,1539,-1,0,chrXII
238000,238813,813,-1,0,chrXII
235036,237703,2667,-1,0,chrXII
228907,229582,675,-1,0,chrXII
219385,220708,1323,-1,0,chrXII
212368,214456,2088,-1,0,chrXII
210511,211933,1422,-1,0,chrXII
196828,198127,1299,-1,0,chrXII
185497,187129,1632,-1,0,chrXII
175570,175957,387,-1,0,chrXII
172267,174982,2715,-1,0,chrXII
169981,170350,369,-1,0,chrXII
157933,159505,1572,-1,0,chrXII
154342,156334,1992,-1,0,chrXII
122074,124714,2640,-1,0,chrXII
105685,107899,2214,-1,0,chrXII
102415,102889,474,-1,0,chrXII
99043,100201,1158,-1,0,chrXII
97996,98836,840,-1,0,chrXII
74269,76747,2478,-1,0,chrXII
35911,36361,450,-1,0,chrXII
14647,16072,1425,-1,0,chrXII
7207,7783,576,-1,0,chrXII
1564,2248,684,-1,0,chrXII
1076256,1076763,507,-1,1,chrXII
1075551,1075887,336,-1,1,chrXII
1069593,1070100,507,-1,1,chrXII
1068888,1069224,336,-1,1,chrXII
1059756,1060887,1131,-1,1,chrXII
1055811,1056771,960,-1,1,chrXII
1041798,1042986,1188,-1,1,chrXII
1039269,1041366,2097,-1,1,chrXII
1026855,1027893,1038,-1,1,chrXII
1018140,1018908,768,-1,1,chrXII
1014615,1014936,321,-1,1,chrXII
1011621,1012023,402,-1,1,chrXII
1004346,1006008,1662,-1,1,chrXII
1000341,1001703,1362,-1,1,chrXII
999090,999462,372,-1,1,chrXII
976611,980136,3525,-1,1,chrXII
971916,973170,1254,-1,1,chrXII
970896,971394,498,-1,1,chrXII
956913,958095,1182,-1,1,chrXII
954258,954597,339,-1,1,chrXII
953352,954144,792,-1,1,chrXII
934413,937233,2820,-1,1,chrXII
912549,914892,2343,-1,1,chrXII
896373,897672,1299,-1,1,chrXII
882066,884751,2685,-1,1,chrXII
871452,871842,390,-1,1,chrXII
861717,862254,537,-1,1,chrXII
858489,858843,354,-1,1,chrXII
843486,844050,564,-1,1,chrXII
838065,839253,1188,-1,1,chrXII
836349,837357,1008,-1,1,chrXII
829488,830364,876,-1,1,chrXII
823827,826413,2586,-1,1,chrXII
791409,791748,339,-1,1,chrXII
790668,791046,378,-1,1,chrXII
788475,789315,840,-1,1,chrXII
776583,777864,1281,-1,1,chrXII
769317,771684,2367,-1,1,chrXII
760749,762342,1593,-1,1,chrXII
752223,756993,4770,-1,1,chrXII
721998,722373,375,-1,1,chrXII
717144,717978,834,-1,1,chrXII
708447,710136,1689,-1,1,chrXII
706197,707040,843,-1,1,chrXII
697155,699495,2340,-1,1,chrXII
689082,691029,1947,-1,1,chrXII
680865,681216,351,-1,1,chrXII
675618,677724,2106,-1,1,chrXII
644403,644973,570,-1,1,chrXII
628683,633354,4671,-1,1,chrXII
625167,626331,1164,-1,1,chrXII
622917,623883,966,-1,1,chrXII
611793,612117,324,-1,1,chrXII
610359,610665,306,-1,1,chrXII
605757,607119,1362,-1,1,chrXII
600018,602463,2445,-1,1,chrXII
587694,588918,1224,-1,1,chrXII
578361,579024,663,-1,1,chrXII
573465,573918,453,-1,1,chrXII
560796,561732,936,-1,1,chrXII
552723,553677,954,-1,1,chrXII
549510,550293,783,-1,1,chrXII
545067,545448,381,-1,1,chrXII
538791,539589,798,-1,1,chrXII
530796,534393,3597,-1,1,chrXII
520542,522012,1470,-1,1,chrXII
518274,518583,309,-1,1,chrXII
514107,514713,606,-1,1,chrXII
494493,495258,765,-1,1,chrXII
491865,493254,1389,-1,1,chrXII
472968,474057,1089,-1,1,chrXII
447981,448314,333,-1,1,chrXII
441714,442737,1023,-1,1,chrXII
434157,434463,306,-1,1,chrXII
432822,433725,903,-1,1,chrXII
420852,421182,330,-1,1,chrXII
419793,420132,339,-1,1,chrXII
415800,416658,858,-1,1,chrXII
395757,398319,2562,-1,1,chrXII
394764,395520,756,-1,1,chrXII
391077,391407,330,-1,1,chrXII
388743,390270,1527,-1,1,chrXII
382470,384534,2064,-1,1,chrXII
374943,377238,2295,-1,1,chrXII
369696,370098,402,-1,1,chrXII
366666,368124,1458,-1,1,chrXII
349005,363738,14733,-1,1,chrXII
347046,348180,1134,-1,1,chrXII
342969,343767,798,-1,1,chrXII
329676,332115,2439,-1,1,chrXII
327729,329238,1509,-1,1,chrXII
322854,323154,300,-1,1,chrXII
304776,305142,366,-1,1,chrXII
300672,301989,1317,-1,1,chrXII
294090,296094,2004,-1,1,chrXII
285735,286131,396,-1,1,chrXII
281955,282456,501,-1,1,chrXII
274140,275211,1071,-1,1,chrXII
271629,273915,2286,-1,1,chrXII
259737,260547,810,-1,1,chrXII
257991,259401,1410,-1,1,chrXII
251271,253080,1809,-1,1,chrXII
245586,246072,486,-1,1,chrXII
243885,245172,1287,-1,1,chrXII
239346,241407,2061,-1,1,chrXII
232389,234081,1692,-1,1,chrXII
229965,230451,486,-1,1,chrXII
222684,223059,375,-1,1,chrXII
221520,222132,612,-1,1,chrXII
215439,218907,3468,-1,1,chrXII
201975,202590,615,-1,1,chrXII
199539,201315,1776,-1,1,chrXII
187662,193281,5619,-1,1,chrXII
184173,184926,753,-1,1,chrXII
181788,183405,1617,-1,1,chrXII
167319,167802,483,-1,1,chrXII
165576,166083,507,-1,1,chrXII
161754,163893,2139,-1,1,chrXII
160125,160509,384,-1,1,chrXII
134301,136299,1998,-1,1,chrXII
132498,132822,324,-1,1,chrXII
119331,119718,387,-1,1,chrXII
105555,105861,306,-1,1,chrXII
95565,97485,1920,-1,1,chrXII
87531,87870,339,-1,1,chrXII
80355,80697,342,-1,1,chrXII
77151,80205,3054,-1,1,chrXII
70632,73146,2514,-1,1,chrXII
66744,68256,1512,-1,1,chrXII
54210,63645,9435,-1,1,chrXII
53130,53931,801,-1,1,chrXII
52086,52590,504,-1,1,chrXII
46713,47463,750,-1,1,chrXII
37332,39471,2139,-1,1,chrXII
35502,35961,459,-1,1,chrXII
27408,28305,897,-1,1,chrXII
25755,26994,1239,-1,1,chrXII
22473,22980,507,-1,1,chrXII
16638,17613,975,-1,1,chrXII
1047311,1047644,333,-1,2,chrXII
1031375,1031918,543,-1,2,chrXII
1007420,1011245,3825,-1,2,chrXII
990893,991223,330,-1,2,chrXII
933884,934253,369,-1,2,chrXII
919535,921596,2061,-1,2,chrXII
915155,919019,3864,-1,2,chrXII
904748,906305,1557,-1,2,chrXII
899576,902660,3084,-1,2,chrXII
892991,893390,399,-1,2,chrXII
875735,877178,1443,-1,2,chrXII
872825,873554,729,-1,2,chrXII
868661,871367,2706,-1,2,chrXII
860981,861419,438,-1,2,chrXII
852494,853151,657,-1,2,chrXII
826976,827873,897,-1,2,chrXII
810107,810560,453,-1,2,chrXII
802652,805106,2454,-1,2,chrXII
796697,797078,381,-1,2,chrXII
795572,795899,327,-1,2,chrXII
780347,780758,411,-1,2,chrXII
778172,778952,780,-1,2,chrXII
749033,751769,2736,-1,2,chrXII
721700,722030,330,-1,2,chrXII
720770,721430,660,-1,2,chrXII
718316,719462,1146,-1,2,chrXII
710990,712058,1068,-1,2,chrXII
704492,704960,468,-1,2,chrXII
699998,704024,4026,-1,2,chrXII
695045,696830,1785,-1,2,chrXII
674426,675455,1029,-1,2,chrXII
668243,668891,648,-1,2,chrXII
645599,645953,354,-1,2,chrXII
643382,643718,336,-1,2,chrXII
636830,637175,345,-1,2,chrXII
626501,626930,429,-1,2,chrXII
618527,618962,435,-1,2,chrXII
616331,617318,987,-1,2,chrXII
611531,611930,399,-1,2,chrXII
607424,609524,2100,-1,2,chrXII
604211,604787,576,-1,2,chrXII
590561,592043,1482,-1,2,chrXII
579317,581771,2454,-1,2,chrXII
550649,551960,1311,-1,2,chrXII
540008,540536,528,-1,2,chrXII
516677,517670,993,-1,2,chrXII
515357,515696,339,-1,2,chrXII
513161,513821,660,-1,2,chrXII
499577,500270,693,-1,2,chrXII
495428,498044,2616,-1,2,chrXII
486200,487289,1089,-1,2,chrXII
